"Субъект","Пункт ФПСР","Наименование статистического показателя","Значение статистического показателя (за январь - июнь 2016 г.)"
"Приволжский фед.округ","3_11","Всего прекращено дел в связи с установлением личности",370
"Приволжский фед.округ","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-38.47606353
"Приволжский фед.округ","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-11.81545386
"Республика Башкортостан","3_11","Всего разыскивалось лиц",2173
"Республика Башкортостан","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1210
"Республика Башкортостан","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",944
"Республика Башкортостан","3_11","Установлено лиц из числа находившихся в розыске",748
"Республика Башкортостан","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",621
"Республика Башкортостан","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",122
"Республика Башкортостан","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",262
"Республика Башкортостан","3_11","Всего прекращено дел в связи с установлением личности",18
"Республика Башкортостан","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-36.41364136
"Республика Башкортостан","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-6.892523364
"Республика Марий Эл","3_11","Всего разыскивалось лиц",561
"Республика Марий Эл","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",239
"Республика Марий Эл","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",319
"Республика Марий Эл","3_11","Установлено лиц из числа находившихся в розыске",310
"Республика Марий Эл","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",150
"Республика Марий Эл","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",157
"Республика Марий Эл","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",71
"Республика Марий Эл","3_11","Всего прекращено дел в связи с установлением личности",7
"Республика Марий Эл","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-49.12280702
"Республика Марий Эл","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-8.620689655
"Республика Мордовия","3_11","Всего разыскивалось лиц",654
"Республика Мордовия","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",362
"Республика Мордовия","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",282
"Республика Мордовия","3_11","Установлено лиц из числа находившихся в розыске",327
"Республика Мордовия","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",192
"Республика Мордовия","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",125
"Республика Мордовия","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",67
"Республика Мордовия","3_11","Всего прекращено дел в связи с установлением личности",5
"Республика Мордовия","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-17.73399015
"Республика Мордовия","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",4.761904762
"Республика Татарстан","3_11","Всего разыскивалось лиц",4404
"Республика Татарстан","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1632
"Республика Татарстан","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",2725
"Республика Татарстан","3_11","Установлено лиц из числа находившихся в розыске",2961
"Республика Татарстан","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",877
"Республика Татарстан","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",2054
"Республика Татарстан","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",141
"Республика Татарстан","3_11","Всего прекращено дел в связи с установлением личности",12
"Республика Татарстан","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-27.93240557
"Республика Татарстан","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-14.32360743
"Удмуртская Республика","3_11","Всего разыскивалось лиц",1086
"Удмуртская Республика","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",576
"Удмуртская Республика","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",455
"Удмуртская Республика","3_11","Установлено лиц из числа находившихся в розыске",467
"Удмуртская Республика","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",369
"Удмуртская Республика","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",53
"Удмуртская Республика","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",67
"Удмуртская Республика","3_11","Всего прекращено дел в связи с установлением личности",9
"Удмуртская Республика","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-33.65384615
"Удмуртская Республика","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-12.08053691
"Чувашская Республика","3_11","Всего разыскивалось лиц",905
"Чувашская Республика","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",711
"Чувашская Республика","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",192
"Чувашская Республика","3_11","Установлено лиц из числа находившихся в розыске",470
"Чувашская Республика","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",442
"Чувашская Республика","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",26
"Чувашская Республика","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",54
"Чувашская Республика","3_11","Всего прекращено дел в связи с установлением личности",6
"Чувашская Республика","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-35.27980535
"Чувашская Республика","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-0.606060606
"Кировская область","3_11","Всего разыскивалось лиц",2082
"Кировская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",645
"Кировская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",1119
"Кировская область","3_11","Установлено лиц из числа находившихся в розыске",1399
"Кировская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",415
"Кировская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",667
"Кировская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",84
"Кировская область","3_11","Всего прекращено дел в связи с установлением личности",28
"Кировская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-27.47603834
"Кировская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-8.333333333
"Нижегородская область","3_11","Всего разыскивалось лиц",2352
"Нижегородская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1081
"Нижегородская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",1240
"Нижегородская область","3_11","Установлено лиц из числа находившихся в розыске",772
"Нижегородская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",586
"Нижегородская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",166
"Нижегородская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",370
"Нижегородская область","3_11","Всего прекращено дел в связи с установлением личности",75
"Нижегородская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-47.4137931
"Нижегородская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-11.8968386
"Оренбургская область","3_11","Всего разыскивалось лиц",1003
"Оренбургская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",545
"Оренбургская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",458
"Оренбургская область","3_11","Установлено лиц из числа находившихся в розыске",261
"Оренбургская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",219
"Оренбургская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",42
"Оренбургская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",94
"Оренбургская область","3_11","Всего прекращено дел в связи с установлением личности",18
"Оренбургская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-51.01088647
"Оренбургская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-30.62283737
"Пензенская область","3_11","Всего разыскивалось лиц",743
"Пензенская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",321
"Пензенская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",421
"Пензенская область","3_11","Установлено лиц из числа находившихся в розыске",201
"Пензенская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",141
"Пензенская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",59
"Пензенская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",218
"Пензенская область","3_11","Всего прекращено дел в связи с установлением личности",8
"Пензенская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-36
"Пензенская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-6.756756757
"Пермский край","3_11","Всего разыскивалось лиц",3056
"Пермский край","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1825
"Пермский край","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",1108
"Пермский край","3_11","Установлено лиц из числа находившихся в розыске",1317
"Пермский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",1038
"Пермский край","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",202
"Пермский край","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",241
"Пермский край","3_11","Всего прекращено дел в связи с установлением личности",38
"Пермский край","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-37.66447368
"Пермский край","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-32.18210361
"Самарская область","3_11","Всего разыскивалось лиц",2656
"Самарская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1468
"Самарская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",962
"Самарская область","3_11","Установлено лиц из числа находившихся в розыске",1121
"Самарская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",700
"Самарская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",217
"Самарская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",461
"Самарская область","3_11","Всего прекращено дел в связи с установлением личности",51
"Самарская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-54.77941176
"Самарская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-10.29776675
"Саратовская область","3_11","Всего разыскивалось лиц",2553
"Саратовская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1384
"Саратовская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",1072
"Саратовская область","3_11","Установлено лиц из числа находившихся в розыске",1284
"Саратовская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",696
"Саратовская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",499
"Саратовская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",307
"Саратовская область","3_11","Всего прекращено дел в связи с установлением личности",92
"Саратовская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-14.54311454
"Саратовская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-9.076175041
"Ульяновская область","3_11","Всего разыскивалось лиц",662
"Ульяновская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",250
"Ульяновская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",395
"Ульяновская область","3_11","Установлено лиц из числа находившихся в розыске",164
"Ульяновская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",106
"Ульяновская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",42
"Ульяновская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",59
"Ульяновская область","3_11","Всего прекращено дел в связи с установлением личности",3
"Ульяновская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-30.9178744
"Ульяновская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",171.09375
"Уральский фед.округ","3_11","Всего разыскивалось лиц",11308
"Уральский фед.округ","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",7058
"Уральский фед.округ","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",4146
"Уральский фед.округ","3_11","Установлено лиц из числа находившихся в розыске",4080
"Уральский фед.округ","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",3509
"Уральский фед.округ","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",483
"Уральский фед.округ","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",1920
"Уральский фед.округ","3_11","Всего прекращено дел в связи с установлением личности",208
"Уральский фед.округ","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-41.41517477
"Уральский фед.округ","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-4.924141602
"Курганская область","3_11","Всего разыскивалось лиц",864
"Курганская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",494
"Курганская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",363
"Курганская область","3_11","Установлено лиц из числа находившихся в розыске",297
"Курганская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",253
"Курганская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",38
"Курганская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",161
"Курганская область","3_11","Всего прекращено дел в связи с установлением личности",14
"Курганская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-44.23529412
"Курганская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-8.069164265
"Свердловская область","3_11","Всего разыскивалось лиц",3934
"Свердловская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",2211
"Свердловская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",1683
"Свердловская область","3_11","Установлено лиц из числа находившихся в розыске",1282
"Свердловская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",983
"Свердловская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",262
"Свердловская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",674
"Свердловская область","3_11","Всего прекращено дел в связи с установлением личности",30
"Свердловская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-50
"Свердловская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-4.958677686
"Тюменская область (с а/о)","3_11","Всего разыскивалось лиц",3645
"Тюменская область (с а/о)","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",2452
"Тюменская область (с а/о)","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",1183
"Тюменская область (с а/о)","3_11","Установлено лиц из числа находившихся в розыске",1162
"Тюменская область (с а/о)","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",1101
"Тюменская область (с а/о)","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",53
"Тюменская область (с а/о)","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",572
"Тюменская область (с а/о)","3_11","Всего прекращено дел в связи с установлением личности",28
"Тюменская область (с а/о)","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-32.92990419
"Тюменская область (с а/о)","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-8.633696563
"  Тюменская обл. (без а/о)","3_11","Всего разыскивалось лиц",1313
"  Тюменская обл. (без а/о)","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",819
"  Тюменская обл. (без а/о)","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",493
"  Тюменская обл. (без а/о)","3_11","Установлено лиц из числа находившихся в розыске",386
"  Тюменская обл. (без а/о)","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",358
"  Тюменская обл. (без а/о)","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",28
"  Тюменская обл. (без а/о)","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",458
"  Тюменская обл. (без а/о)","3_11","Всего прекращено дел в связи с установлением личности",12
"  Тюменская обл. (без а/о)","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-34.89361702
"  Тюменская обл. (без а/о)","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-8.893280632
"  Ханты-Мансийский АО - Югра","3_11","Всего разыскивалось лиц",1661
"  Ханты-Мансийский АО - Югра","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1179
"  Ханты-Мансийский АО - Югра","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",474
"  Ханты-Мансийский АО - Югра","3_11","Установлено лиц из числа находившихся в розыске",607
"  Ханты-Мансийский АО - Югра","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",585
"  Ханты-Мансийский АО - Югра","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",15
"  Ханты-Мансийский АО - Югра","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",63
"  Ханты-Мансийский АО - Югра","3_11","Всего прекращено дел в связи с установлением личности",12
"  Ханты-Мансийский АО - Югра","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-37.56727664
"  Ханты-Мансийский АО - Югра","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-7.051282051
"  Ямало-Ненецкий АО","3_11","Всего разыскивалось лиц",671
"  Ямало-Ненецкий АО","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",454
"  Ямало-Ненецкий АО","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",216
"  Ямало-Ненецкий АО","3_11","Установлено лиц из числа находившихся в розыске",169
"  Ямало-Ненецкий АО","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",158
"  Ямало-Ненецкий АО","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",10
"  Ямало-Ненецкий АО","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",51
"  Ямало-Ненецкий АО","3_11","Всего прекращено дел в связи с установлением личности",4
"  Ямало-Ненецкий АО","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-16.61891117
"  Ямало-Ненецкий АО","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-11.41552511
"Челябинская область","3_11","Всего разыскивалось лиц",2865
"Челябинская область","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",1901
"Челябинская область","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",917
"Челябинская область","3_11","Установлено лиц из числа находившихся в розыске",1339
"Челябинская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",1172
"Челябинская область","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",130
"Челябинская область","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",513
"Челябинская область","3_11","Всего прекращено дел в связи с установлением личности",136
"Челябинская область","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-37.83549784
"Челябинская область","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",2.352941176
"Сибирский фед.округ","3_11","Всего разыскивалось лиц",25213
"Сибирский фед.округ","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",11776
"Сибирский фед.округ","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",12391
"Сибирский фед.округ","3_11","Установлено лиц из числа находившихся в розыске",13354
"Сибирский фед.округ","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",6443
"Сибирский фед.округ","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",5954
"Сибирский фед.округ","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",2966
"Сибирский фед.округ","3_11","Всего прекращено дел в связи с установлением личности",538
"Сибирский фед.округ","3_11","Количество (остаток) неразысканных преступников по отношению к 2011 году (%)",-35.46081814
"Сибирский фед.округ","3_11","Количество (остаток) неразысканных без вести пропавших граждан по отношению к 2011 году (%)",-5.524528302
"Республика Алтай","3_11","Всего разыскивалось лиц",202
"Республика Алтай","3_11","Всего разыскивалось лиц, в том числе скрывшихся от органов дознания, следствия, суда",130
"Республика Алтай","3_11","Всего разыскивалось лиц, в том числе лиц, пропавших без вести",71
"Республика Алтай","3_11","Установлено лиц из числа находившихся в розыске",108
"Республика Алтай","3_11","Установлено лиц из числа находившихся в розыске, в том числе скрывшихся от органов дознания, следствия, суда",94
"Республика Алтай","3_11","Установлено лиц из числа находившихся в розыске, в том числе лиц, пропавших без вести",14
"Республика Алтай","3_11","Всего дел по установлению личности граждан по неопознаным трупам, находившихся на учете",20
"Республика Алтай","3_11","Всего прекращено дел в связи с установлением личности",2
